KEid_source	KEEnsembl_target	KEid	KEtitle	Ensembl
https://identifiers.org/aop.events/55	ENSG00000089250	https://identifiers.org/aop.events/55	Increase, Cell injury/death	ENSG00000089250
https://identifiers.org/aop.events/55	ENSG00000171791	https://identifiers.org/aop.events/55	Increase, Cell injury/death	ENSG00000171791
https://identifiers.org/aop.events/593	ENSG00000151067	https://identifiers.org/aop.events/593	Inhibition, Ether-a-go-go (ERG) voltage-gated potassium channel 	ENSG00000151067
https://identifiers.org/aop.events/618	ENSG00000183454	https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	ENSG00000183454
https://identifiers.org/aop.events/618	ENSG00000273079	https://identifiers.org/aop.events/618	Decreased, Neuronal network function in adult brain	ENSG00000273079
https://identifiers.org/aop.events/66	ENSG00000278540	https://identifiers.org/aop.events/66	Activation, ChREBP	ENSG00000278540
https://identifiers.org/aop.events/66	ENSG00000026103	https://identifiers.org/aop.events/66	Activation, ChREBP	ENSG00000026103
https://identifiers.org/aop.events/709	ENSG00000171791	https://identifiers.org/aop.events/709	Increase, Cytotoxicity (renal tubular cell)	ENSG00000171791
https://identifiers.org/aop.events/715	ENSG00000138798	https://identifiers.org/aop.events/715	Activation, Constitutive androstane receptor	ENSG00000138798
https://identifiers.org/aop.events/721	ENSG00000143199	https://identifiers.org/aop.events/721	Disorganization, Meiotic Spindle	ENSG00000143199
https://identifiers.org/aop.events/757	ENSG00000132639	https://identifiers.org/aop.events/757	Hippocampal anatomy, Altered 	ENSG00000132639
https://identifiers.org/aop.events/757	ENSG00000132535	https://identifiers.org/aop.events/757	Hippocampal anatomy, Altered 	ENSG00000132535
https://identifiers.org/aop.events/826	ENSG00000181019	https://identifiers.org/aop.events/826	Activation, Keratinocytes	ENSG00000181019
https://identifiers.org/aop.events/851	ENSG00000157005	https://identifiers.org/aop.events/851	Decrease of GABAergic interneurons	ENSG00000157005
https://identifiers.org/aop.events/854	ENSG00000168036	https://identifiers.org/aop.events/854	Alterations, Cellular proliferation / hyperplasia	ENSG00000168036
https://identifiers.org/aop.events/854	ENSG00000232810	https://identifiers.org/aop.events/854	Alterations, Cellular proliferation / hyperplasia	ENSG00000232810
https://identifiers.org/aop.events/854	ENSG00000138798	https://identifiers.org/aop.events/854	Alterations, Cellular proliferation / hyperplasia	ENSG00000138798
https://identifiers.org/aop.events/858	ENSG00000141027	https://identifiers.org/aop.events/858	Decreased, PPARalpha transactivation of gene expression	ENSG00000141027
https://identifiers.org/aop.events/87	ENSG00000271503	https://identifiers.org/aop.events/87	Release, Cytokine	ENSG00000271503
https://identifiers.org/aop.events/87	ENSG00000232810	https://identifiers.org/aop.events/87	Release, Cytokine	ENSG00000232810
https://identifiers.org/aop.events/875	ENSG00000105464	https://identifiers.org/aop.events/875	Binding of agonist, Ionotropic glutamate receptors	ENSG00000105464
https://identifiers.org/aop.events/89	ENSG00000026103	https://identifiers.org/aop.events/89	Synthesis, De Novo Fatty Acid (FA)	ENSG00000026103
https://identifiers.org/aop.events/89	ENSG00000072310	https://identifiers.org/aop.events/89	Synthesis, De Novo Fatty Acid (FA)	ENSG00000072310
https://identifiers.org/aop.events/89	ENSG00000278540	https://identifiers.org/aop.events/89	Synthesis, De Novo Fatty Acid (FA)	ENSG00000278540
https://identifiers.org/aop.events/898	ENSG00000117984	https://identifiers.org/aop.events/898	Disruption, Lysosome	ENSG00000117984
https://identifiers.org/aop.events/898	ENSG00000232810	https://identifiers.org/aop.events/898	Disruption, Lysosome	ENSG00000232810
https://identifiers.org/aop.events/898	ENSG00000141510	https://identifiers.org/aop.events/898	Disruption, Lysosome	ENSG00000141510
https://identifiers.org/aop.events/898	ENSG00000164733	https://identifiers.org/aop.events/898	Disruption, Lysosome	ENSG00000164733
https://identifiers.org/aop.events/898	ENSG00000108823	https://identifiers.org/aop.events/898	Disruption, Lysosome	ENSG00000108823
https://identifiers.org/aop.events/934	ENSG00000089250	https://identifiers.org/aop.events/934	KE3 : Decrease, Tetrahydrobiopterin	ENSG00000089250
https://identifiers.org/aop.events/941	ENSG00000138798	https://identifiers.org/aop.events/941	Activation, EGFR	ENSG00000138798
https://identifiers.org/aop.events/941	ENSG00000146648	https://identifiers.org/aop.events/941	Activation, EGFR	ENSG00000146648
https://identifiers.org/aop.events/941	ENSG00000142208	https://identifiers.org/aop.events/941	Activation, EGFR	ENSG00000142208
https://identifiers.org/aop.events/944	ENSG00000133794	https://identifiers.org/aop.events/944	dimerization, AHR/ARNT	ENSG00000133794
https://identifiers.org/aop.events/944	ENSG00000180530	https://identifiers.org/aop.events/944	dimerization, AHR/ARNT	ENSG00000180530
https://identifiers.org/aop.events/960	ENSG00000140465	https://identifiers.org/aop.events/960	Increased, Uptake of thyroxine into tissue	ENSG00000140465
https://identifiers.org/aop.events/960	ENSG00000086730	https://identifiers.org/aop.events/960	Increased, Uptake of thyroxine into tissue	ENSG00000086730
https://identifiers.org/aop.events/961	ENSG00000167165	https://identifiers.org/aop.events/961	Increased, Clearance of thyroxine from serum	ENSG00000167165
https://identifiers.org/aop.events/962	ENSG00000125798	https://identifiers.org/aop.events/962	Increase, Mucin production	ENSG00000125798
https://identifiers.org/aop.events/962	ENSG00000146648	https://identifiers.org/aop.events/962	Increase, Mucin production	ENSG00000146648
https://identifiers.org/aop.events/962	ENSG00000232810	https://identifiers.org/aop.events/962	Increase, Mucin production	ENSG00000232810
https://identifiers.org/aop.events/962	ENSG00000138798	https://identifiers.org/aop.events/962	Increase, Mucin production	ENSG00000138798
