KEid_source	KEEnsembl_target	KEid	KEtitle	Ensembl
https://identifiers.org/aop.events/1557	ENSG00000048052	https://identifiers.org/aop.events/1557	Neural crest cell migration, reduced	ENSG00000048052
https://identifiers.org/aop.events/1632	ENSG00000068024	https://identifiers.org/aop.events/1632	Increase in reactive oxygen and nitrogen species (RONS)	ENSG00000068024
https://identifiers.org/aop.events/1647	ENSG00000082701	https://identifiers.org/aop.events/1647	GSK3beta inactivation	ENSG00000082701
https://identifiers.org/aop.events/1647	ENSG00000137154	https://identifiers.org/aop.events/1647	GSK3beta inactivation	ENSG00000137154
https://identifiers.org/aop.events/167	ENSG00000049541	https://identifiers.org/aop.events/167	Activation, LXR	ENSG00000049541
https://identifiers.org/aop.events/167	ENSG00000186951	https://identifiers.org/aop.events/167	Activation, LXR	ENSG00000186951
https://identifiers.org/aop.events/1700	ENSG00000173039	https://identifiers.org/aop.events/1700	Impaired IL-1R1 signaling in T cell	ENSG00000173039
https://identifiers.org/aop.events/1711	ENSG00000113580	https://identifiers.org/aop.events/1711	Induction of GATA3 expression	ENSG00000113580
https://identifiers.org/aop.events/1715	ENSG00000139687	https://identifiers.org/aop.events/1715	Inhibition of JAK3	ENSG00000139687
https://identifiers.org/aop.events/1719	ENSG00000186951	https://identifiers.org/aop.events/1719	Impairment of T-cell dependent antibody response	ENSG00000186951
https://identifiers.org/aop.events/1755	ENSG00000168036	https://identifiers.org/aop.events/1755	beta-catenin activation	ENSG00000168036
https://identifiers.org/aop.events/177	ENSG00000121691	https://identifiers.org/aop.events/177	N/A, Mitochondrial dysfunction 1	ENSG00000121691
https://identifiers.org/aop.events/18	ENSG00000180530	https://identifiers.org/aop.events/18	Activation, AhR	ENSG00000180530
https://identifiers.org/aop.events/1854	ENSG00000096717	https://identifiers.org/aop.events/1854	Dysregulation, ACE2 expression and activity	ENSG00000096717
https://identifiers.org/aop.events/1854	ENSG00000112062	https://identifiers.org/aop.events/1854	Dysregulation, ACE2 expression and activity	ENSG00000112062
https://identifiers.org/aop.events/1867	ENSG00000109320	https://identifiers.org/aop.events/1867	Bradykinin system, hyperactivated	ENSG00000109320
https://identifiers.org/aop.events/1869	ENSG00000109320	https://identifiers.org/aop.events/1869	Diminished protective oxidative stress response	ENSG00000109320
https://identifiers.org/aop.events/1888	ENSG00000140464	https://identifiers.org/aop.events/1888	Increased (ectopic) all-trans retinoic acid concentration	ENSG00000140464
https://identifiers.org/aop.events/1969	ENSG00000121691	https://identifiers.org/aop.events/1969	Increase, Oxidative Stress	ENSG00000121691
https://identifiers.org/aop.events/1974	ENSG00000149311	https://identifiers.org/aop.events/1974	Activation of Tumor Protein 53	ENSG00000149311
https://identifiers.org/aop.events/1974	ENSG00000141510	https://identifiers.org/aop.events/1974	Activation of Tumor Protein 53	ENSG00000141510
https://identifiers.org/aop.events/1980	ENSG00000149311	https://identifiers.org/aop.events/1980	Increased microRNA expression	ENSG00000149311
https://identifiers.org/aop.events/1980	ENSG00000096717	https://identifiers.org/aop.events/1980	Increased microRNA expression	ENSG00000096717
https://identifiers.org/aop.events/1980	ENSG00000110092	https://identifiers.org/aop.events/1980	Increased microRNA expression	ENSG00000110092
https://identifiers.org/aop.events/1980	ENSG00000136997	https://identifiers.org/aop.events/1980	Increased microRNA expression	ENSG00000136997
https://identifiers.org/aop.events/1980	ENSG00000012048	https://identifiers.org/aop.events/1980	Increased microRNA expression	ENSG00000012048
https://identifiers.org/aop.events/1980	ENSG00000141510	https://identifiers.org/aop.events/1980	Increased microRNA expression	ENSG00000141510
https://identifiers.org/aop.events/1980	ENSG00000171791	https://identifiers.org/aop.events/1980	Increased microRNA expression	ENSG00000171791
https://identifiers.org/aop.events/1981	ENSG00000096717	https://identifiers.org/aop.events/1981	Decreased SIRT1 expression	ENSG00000096717
https://identifiers.org/aop.events/1981	ENSG00000136997	https://identifiers.org/aop.events/1981	Decreased SIRT1 expression	ENSG00000136997
https://identifiers.org/aop.events/1981	ENSG00000141510	https://identifiers.org/aop.events/1981	Decreased SIRT1 expression	ENSG00000141510
https://identifiers.org/aop.events/1982	ENSG00000100030	https://identifiers.org/aop.events/1982	metastatic breast cancer	ENSG00000100030
https://identifiers.org/aop.events/1983	ENSG00000170345	https://identifiers.org/aop.events/1983	Disruption, action potential	ENSG00000170345
https://identifiers.org/aop.events/202	ENSG00000170345	https://identifiers.org/aop.events/202	Inhibition, Nuclear factor kappa B (NF-kB)	ENSG00000170345
https://identifiers.org/aop.events/202	ENSG00000177606	https://identifiers.org/aop.events/202	Inhibition, Nuclear factor kappa B (NF-kB)	ENSG00000177606
https://identifiers.org/aop.events/2040	ENSG00000118971	https://identifiers.org/aop.events/2040	Decrease, GLI1/2 target gene expression	ENSG00000118971
https://identifiers.org/aop.events/2040	ENSG00000054598	https://identifiers.org/aop.events/2040	Decrease, GLI1/2 target gene expression	ENSG00000054598
https://identifiers.org/aop.events/2040	ENSG00000110092	https://identifiers.org/aop.events/2040	Decrease, GLI1/2 target gene expression	ENSG00000110092
https://identifiers.org/aop.events/2040	ENSG00000171791	https://identifiers.org/aop.events/2040	Decrease, GLI1/2 target gene expression	ENSG00000171791
https://identifiers.org/aop.events/2043	ENSG00000171791	https://identifiers.org/aop.events/2043	Decrease, Sonic Hedgehog second messenger production	ENSG00000171791
https://identifiers.org/aop.events/2069	ENSG00000049540	https://identifiers.org/aop.events/2069	Occurrence, Vascular Remodeling 	ENSG00000049540
https://identifiers.org/aop.events/2089	ENSG00000143387	https://identifiers.org/aop.events/2089	Altered Bone Cell Homeostasis	ENSG00000143387
https://identifiers.org/aop.events/209	ENSG00000141510	https://identifiers.org/aop.events/209	Peptide Oxidation	ENSG00000141510
https://identifiers.org/aop.events/209	ENSG00000170345	https://identifiers.org/aop.events/209	Peptide Oxidation	ENSG00000170345
https://identifiers.org/aop.events/209	ENSG00000177606	https://identifiers.org/aop.events/209	Peptide Oxidation	ENSG00000177606
https://identifiers.org/aop.events/2090	ENSG00000143387	https://identifiers.org/aop.events/2090	Increase, Bone Remodeling	ENSG00000143387
https://identifiers.org/aop.events/2118	ENSG00000144554	https://identifiers.org/aop.events/2118	Succinate dehydrogenase, inhibited	ENSG00000144554
https://identifiers.org/aop.events/2146	ENSG00000102882	https://identifiers.org/aop.events/2146	Activation of mitogen-activated protein kinase kinase, extracellular signal-regulated kinase 1/2	ENSG00000102882
https://identifiers.org/aop.events/2146	ENSG00000100030	https://identifiers.org/aop.events/2146	Activation of mitogen-activated protein kinase kinase, extracellular signal-regulated kinase 1/2	ENSG00000100030
https://identifiers.org/aop.events/233	ENSG00000186951	https://identifiers.org/aop.events/233	Decreased, PPAR-gamma activation	ENSG00000186951
https://identifiers.org/aop.events/281	ENSG00000163531	https://identifiers.org/aop.events/281	 Thyroxine (T4) in serum, Decreased	ENSG00000163531
https://identifiers.org/aop.events/352	ENSG00000277586	https://identifiers.org/aop.events/352	N/A, Neurodegeneration	ENSG00000277586
https://identifiers.org/aop.events/376	ENSG00000141510	https://identifiers.org/aop.events/376	Increased, Induced Mutations in Critical Genes	ENSG00000141510
https://identifiers.org/aop.events/378	ENSG00000141510	https://identifiers.org/aop.events/378	Tumorigenesis, Hepatocellular carcinoma	ENSG00000141510
https://identifiers.org/aop.events/381	ENSG00000164985	https://identifiers.org/aop.events/381	Reduced levels of BDNF	ENSG00000164985
https://identifiers.org/aop.events/383	ENSG00000049541	https://identifiers.org/aop.events/383	Reduced, Presynaptic release of glutamate	ENSG00000049541
https://identifiers.org/aop.events/398	ENSG00000112062	https://identifiers.org/aop.events/398	Activation, Dendritic Cells	ENSG00000112062
https://identifiers.org/aop.events/493	ENSG00000141510	https://identifiers.org/aop.events/493	Increased, Insufficient repair or mis-repair of pro-mutagenic DNA adducts	ENSG00000141510
https://identifiers.org/aop.events/55	ENSG00000188486	https://identifiers.org/aop.events/55	Cell injury/death	ENSG00000188486
https://identifiers.org/aop.events/55	ENSG00000171791	https://identifiers.org/aop.events/55	Cell injury/death	ENSG00000171791
https://identifiers.org/aop.events/584	ENSG00000137154	https://identifiers.org/aop.events/584	Inhibition, sodium channel	ENSG00000137154
https://identifiers.org/aop.events/593	ENSG00000137154	https://identifiers.org/aop.events/593	Inhibition, Ether-a-go-go (ERG) voltage-gated potassium channel 	ENSG00000137154
https://identifiers.org/aop.events/709	ENSG00000171791	https://identifiers.org/aop.events/709	Increase, Cytotoxicity (renal tubular cell)	ENSG00000171791
https://identifiers.org/aop.events/709	ENSG00000186951	https://identifiers.org/aop.events/709	Increase, Cytotoxicity (renal tubular cell)	ENSG00000186951
https://identifiers.org/aop.events/854	ENSG00000168036	https://identifiers.org/aop.events/854	Alterations, Cellular proliferation / hyperplasia	ENSG00000168036
https://identifiers.org/aop.events/858	ENSG00000141027	https://identifiers.org/aop.events/858	Decreased, PPARalpha transactivation of gene expression	ENSG00000141027
https://identifiers.org/aop.events/858	ENSG00000186951	https://identifiers.org/aop.events/858	Decreased, PPARalpha transactivation of gene expression	ENSG00000186951
https://identifiers.org/aop.events/861	ENSG00000186951	https://identifiers.org/aop.events/861	Decreased, Ketogenesis (production of ketone bodies)	ENSG00000186951
https://identifiers.org/aop.events/864	ENSG00000186951	https://identifiers.org/aop.events/864	Decreased, Body Weight	ENSG00000186951
https://identifiers.org/aop.events/877	ENSG00000171759	https://identifiers.org/aop.events/877	Inhibition, organic anion transporter 1 (OAT1)	ENSG00000171759
https://identifiers.org/aop.events/898	ENSG00000164733	https://identifiers.org/aop.events/898	Disruption, Lysosome	ENSG00000164733
https://identifiers.org/aop.events/898	ENSG00000141510	https://identifiers.org/aop.events/898	Disruption, Lysosome	ENSG00000141510
https://identifiers.org/aop.events/898	ENSG00000117984	https://identifiers.org/aop.events/898	Disruption, Lysosome	ENSG00000117984
https://identifiers.org/aop.events/941	ENSG00000142208	https://identifiers.org/aop.events/941	Activation, EGFR	ENSG00000142208
https://identifiers.org/aop.events/944	ENSG00000134852	https://identifiers.org/aop.events/944	dimerization, AHR/ARNT	ENSG00000134852
https://identifiers.org/aop.events/944	ENSG00000180530	https://identifiers.org/aop.events/944	dimerization, AHR/ARNT	ENSG00000180530
https://identifiers.org/aop.events/944	ENSG00000133794	https://identifiers.org/aop.events/944	dimerization, AHR/ARNT	ENSG00000133794
https://identifiers.org/aop.events/973	ENSG00000142208	https://identifiers.org/aop.events/973	KE5 : Decrease, AKT/eNOS activity	ENSG00000142208
https://identifiers.org/aop.events/980	ENSG00000096060	https://identifiers.org/aop.events/980	Inhibition, Calcineurin Activity	ENSG00000096060
https://identifiers.org/aop.events/981	ENSG00000170345	https://identifiers.org/aop.events/981	Reduction, NFAT/AP-1 complex formation	ENSG00000170345
https://identifiers.org/aop.events/981	ENSG00000177606	https://identifiers.org/aop.events/981	Reduction, NFAT/AP-1 complex formation	ENSG00000177606
https://identifiers.org/aop.events/984	ENSG00000015475	https://identifiers.org/aop.events/984	Impairment, T-cell dependent antibody response	ENSG00000015475
https://identifiers.org/aop.events/998	ENSG00000141027	https://identifiers.org/aop.events/998	Binding of antagonist, PPAR alpha	ENSG00000141027
